Code,Station_ID,JMD_code,Station_Name,Altitude_m,Latitude,Longitude,Time,SPI
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/4/30,14.8
,AL0004,30,Jarash,585,32.279346,35.892955,2007/4/30,13.5
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/4/30,12.6
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/4/30,12.4
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/4/30,10.8
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/4/30,10.7
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/4/30,10.6
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/4/30,5.5
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/4/30,5.2
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/4/30,4.3
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/4/30,4.2
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/4/30,3.9
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/4/30,3.3
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/4/30,2.2
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/4/30,2.2
,CD0034,19,Qatraneh,730,31.15,36.07,2007/4/30,1.9
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/4/30,1.7
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/4/30,1.3
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/4/30,1.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/4/30,1
,AL0017,23,Sawileh,1050,32,35.54,2007/4/30,1
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/4/30,0.3
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/4/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2007/5/31,22.8
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2007/5/31,21.5
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/5/31,14.8
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/5/31,13.7
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2007/5/31,12
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/5/31,11
,AL0017,23,Sawileh,1050,32,35.54,2007/5/31,10.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/5/31,9.5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/5/31,9.3
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/5/31,7
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/5/31,6.8
,AL0004,30,Jarash,585,32.279346,35.892955,2007/5/31,6.5
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2007/5/31,6.4
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/5/31,5.3
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/5/31,5.2
,AD0012,25,Ramtha,590,32.3,35.59,2007/5/31,4.4
,CD0034,19,Qatraneh,730,31.15,36.07,2007/5/31,4.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/5/31,3.5
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/5/31,3.5
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/5/31,3.4
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/5/31,3.1
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/5/31,2.9
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/5/31,2.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/5/31,2.8
,CC0001,24,Madaba,758,31.43,35.48,2007/5/31,2.1
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/5/31,1.3
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2007/5/31,1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/5/31,0.1
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/5/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/5/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/6/30,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2007/6/30,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/6/30,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2007/6/30,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/6/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2007/6/30,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/6/30,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/6/30,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/6/30,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2007/6/30,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/6/30,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/6/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/6/30,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/6/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/6/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/6/30,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/6/30,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/6/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,2007/6/30,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/6/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2007/6/30,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/6/30,0
,AL0017,23,Sawileh,1050,32,35.54,2007/6/30,0
,CC0001,24,Madaba,758,31.43,35.48,2007/6/30,0
,AD0012,25,Ramtha,590,32.3,35.59,2007/6/30,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/6/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/6/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/6/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/6/30,0
,AL0004,30,Jarash,585,32.279346,35.892955,2007/6/30,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/7/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2007/7/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/7/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2007/7/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/7/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2007/7/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/7/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/7/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/7/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2007/7/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/7/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/7/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/7/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/7/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/7/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/7/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/7/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/7/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,2007/7/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/7/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2007/7/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/7/31,0
,AL0017,23,Sawileh,1050,32,35.54,2007/7/31,0
,CC0001,24,Madaba,758,31.43,35.48,2007/7/31,0
,AD0012,25,Ramtha,590,32.3,35.59,2007/7/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/7/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/7/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/7/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/7/31,0
,AL0004,30,Jarash,585,32.279346,35.892955,2007/7/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/8/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2007/8/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/8/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2007/8/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/8/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2007/8/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/8/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/8/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/8/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2007/8/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/8/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/8/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/8/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/8/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/8/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/8/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/8/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/8/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,2007/8/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/8/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2007/8/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/8/31,0
,AL0017,23,Sawileh,1050,32,35.54,2007/8/31,0
,CC0001,24,Madaba,758,31.43,35.48,2007/8/31,0
,AD0012,25,Ramtha,590,32.3,35.59,2007/8/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/8/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/8/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/8/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/8/31,0
,AL0004,30,Jarash,585,32.279346,35.892955,2007/8/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/9/30,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2007/9/30,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/9/30,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2007/9/30,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/9/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2007/9/30,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/9/30,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/9/30,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/9/30,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2007/9/30,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/9/30,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/9/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/9/30,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/9/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/9/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/9/30,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/9/30,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/9/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,2007/9/30,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/9/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2007/9/30,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/9/30,0
,AL0017,23,Sawileh,1050,32,35.54,2007/9/30,0
,CC0001,24,Madaba,758,31.43,35.48,2007/9/30,0
,AD0012,25,Ramtha,590,32.3,35.59,2007/9/30,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/9/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/9/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/9/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/9/30,0
,AL0004,30,Jarash,585,32.279346,35.892955,2007/9/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/10/31,20
,AL0017,23,Sawileh,1050,32,35.54,2007/10/31,2.5
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/10/31,2.3
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/10/31,2.1
,CC0001,24,Madaba,758,31.43,35.48,2007/10/31,2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/10/31,2
,AL0004,30,Jarash,585,32.279346,35.892955,2007/10/31,2
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/10/31,1.5
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/10/31,1
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/10/31,0.8
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/10/31,0.7
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/10/31,0.6
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/10/31,0.4
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2007/10/31,0.4
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/10/31,0.3
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/10/31,0.2
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/10/31,0.2
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2007/10/31,0.1
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/10/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2007/10/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/10/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2007/10/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2007/10/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/10/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/10/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/10/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,2007/10/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/10/31,0
,AD0012,25,Ramtha,590,32.3,35.59,2007/10/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/10/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/11/30,77.6
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/11/30,69
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2007/11/30,66.8
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/11/30,65
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/11/30,61.7
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/11/30,59.9
,AL0017,23,Sawileh,1050,32,35.54,2007/11/30,57.5
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2007/11/30,56.4
,AL0004,30,Jarash,585,32.279346,35.892955,2007/11/30,36.3
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/11/30,31.6
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2007/11/30,29.2
,AD0012,25,Ramtha,590,32.3,35.59,2007/11/30,24.7
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/11/30,16.6
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/11/30,14.7
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/11/30,14.1
,CC0001,24,Madaba,758,31.43,35.48,2007/11/30,12
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/11/30,3.9
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/11/30,3
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/11/30,2.8
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2007/11/30,0.1
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/11/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2007/11/30,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/11/30,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/11/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/11/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/11/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/11/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,2007/11/30,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/11/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/11/30,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2007/12/31,58.3
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2007/12/31,33.1
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2007/12/31,32.6
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2007/12/31,30.2
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2007/12/31,26.8
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2007/12/31,23.7
,AL0017,23,Sawileh,1050,32,35.54,2007/12/31,23.1
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2007/12/31,20.6
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2007/12/31,19.4
,CC0001,24,Madaba,758,31.43,35.48,2007/12/31,19
,AL0004,30,Jarash,585,32.279346,35.892955,2007/12/31,18.4
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2007/12/31,16
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2007/12/31,14.5
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2007/12/31,11.2
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2007/12/31,11
,AD0012,25,Ramtha,590,32.3,35.59,2007/12/31,10.4
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2007/12/31,10
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2007/12/31,8.5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2007/12/31,6.4
,AM0007,27,South Shuna,-211,31.904103,35.625541,2007/12/31,6.4
SYNP0029,,14,Queen AIA,722,31.43,35.59,2007/12/31,5.6
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2007/12/31,4.6
,CD0034,19,Qatraneh,730,31.15,36.07,2007/12/31,3.4
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2007/12/31,3.2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2007/12/31,1.6
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2007/12/31,1.3
,F 0003,28,Azraq South ,511,31.82568,36.818333,2007/12/31,1.3
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2007/12/31,0.4
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2007/12/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2007/12/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2008/1/31,141.9
,AL0017,23,Sawileh,1050,32,35.54,2008/1/31,127
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2008/1/31,119
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2008/1/31,118.8
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2008/1/31,118
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2008/1/31,117.3
,AL0004,30,Jarash,585,32.279346,35.892955,2008/1/31,115.9
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2008/1/31,106.3
,CC0001,24,Madaba,758,31.43,35.48,2008/1/31,101.4
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2008/1/31,82.8
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2008/1/31,77.8
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2008/1/31,71.8
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2008/1/31,70.7
,AD0012,25,Ramtha,590,32.3,35.59,2008/1/31,68.2
SYNP0029,,14,Queen AIA,722,31.43,35.59,2008/1/31,60.5
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2008/1/31,59.5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2008/1/31,57.9
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2008/1/31,56.7
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2008/1/31,51.3
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2008/1/31,44.5
,CD0034,19,Qatraneh,730,31.15,36.07,2008/1/31,39.7
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2008/1/31,37
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2008/1/31,33.4
,F 0003,28,Azraq South ,511,31.82568,36.818333,2008/1/31,33.4
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2008/1/31,30.4
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2008/1/31,24.8
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2008/1/31,21.5
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2008/1/31,12.9
,AM0007,27,South Shuna,-211,31.904103,35.625541,2008/1/31,6.6
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2008/1/31,3.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2008/2/29,189.3
,AM0007,27,South Shuna,-211,31.904103,35.625541,2008/2/29,105.5
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2008/2/29,98.1
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2008/2/29,95.6
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2008/2/29,91.1
,AL0017,23,Sawileh,1050,32,35.54,2008/2/29,81
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2008/2/29,70.3
,CC0001,24,Madaba,758,31.43,35.48,2008/2/29,64.8
,AL0004,30,Jarash,585,32.279346,35.892955,2008/2/29,63
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2008/2/29,51.9
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2008/2/29,44.4
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2008/2/29,43.3
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2008/2/29,42.8
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2008/2/29,36.6
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2008/2/29,34.5
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2008/2/29,33.3
,AD0012,25,Ramtha,590,32.3,35.59,2008/2/29,30.5
SYNP0029,,14,Queen AIA,722,31.43,35.59,2008/2/29,27
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2008/2/29,21.9
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2008/2/29,19
,CD0034,19,Qatraneh,730,31.15,36.07,2008/2/29,16.1
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2008/2/29,15.3
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2008/2/29,10.7
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2008/2/29,5.2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2008/2/29,3.8
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2008/2/29,2.5
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2008/2/29,1.7
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2008/2/29,0.5
,F 0003,28,Azraq South ,511,31.82568,36.818333,2008/2/29,0.5
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2008/2/29,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2008/3/31,18
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2008/3/31,13.8
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2008/3/31,13.4
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2008/3/31,10.5
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2008/3/31,6
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2008/3/31,6
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2008/3/31,5
,AL0017,23,Sawileh,1050,32,35.54,2008/3/31,4
,AD0012,25,Ramtha,590,32.3,35.59,2008/3/31,3.5
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2008/3/31,3.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2008/3/31,3.1
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2008/3/31,2.5
,AL0004,30,Jarash,585,32.279346,35.892955,2008/3/31,2
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2008/3/31,1.5
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2008/3/31,1
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2008/3/31,0.6
SYNP0029,,14,Queen AIA,722,31.43,35.59,2008/3/31,0.3
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2008/3/31,0.1
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2008/3/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2008/3/31,0
